,Unnamed: 0,openalex_id,doi,openalex_title,type,publication_date,openalex_publication_year,openalex_volume,issue,first_page,last_page,authors,keywords,abstract,openalex_source_title,source_issn,source_type,cited_by_count,referenced_works,openalex_name_1st_author,uuid,matched,score
1436,1450,https://openalex.org/W1866347,10.3760/cma.j.issn.1002-0098.2012.07.015,[studies on the saliva adsorption and the salivary film property on the hydroxyapatite surface].,article,2012-07-01,2012,47,7,439,43,"Jiang‐Wu Yao, Guo-yang Chen, Feng Lin, Changjian Lin, Tao Tao","Quartz Crystal Microbalance, Ellipsometry","To evaluate the thickness and viscoelasticity of whole saliva (WS), parotid saliva (PS) and submandibular/sublingual gland saliva (SMSLS) film adsorption on the hydroxyapatite (HA) surface.Ultra-thin layer of HA nanocrystals was coated on the dissipation TiO(2) sensor of gold quartz crystal microbalance using electrophoretic deposition technique. The thickness of the HA layer was measured by the ellipsometer, and element analysis was conducted using X-ray photoelectron spectroscopy. Atomic force microscopy and scanning electron microscope were used to observe its morphology. The in-situ adsorption thickness, the shear elastic modulus and the shear viscosity of salivary layers (WS, PS and SMSLS) on HA surfaces were investigated. The statistical data were analysed by an one-way ANOVA analysis followed by a SNK-q test.The results show that the HA layer was a plate-like morphology with 1.53 ± 0.12 in Ca/P molar ratio, (19.1 ± 0.9) nm in the thickness and (6.5 ± 1.6) nm in the roughness. The thickness of salivary film was SMSLS [(21.84 ± 1.25) nm] > WS[(17.91 ± 1.35) nm] > PS [(14.30 ± 1.03 nm) (P < 0.05). The shear elastic modulus of salivary film was PS [(0.61 ± 0.01) MPa] > SMSLS [(0.31 ± 0.09) MPa] and WS [(0.25 ± 0.03) MPa] (P < 0.05). The trend of the shear viscosity was opposite to one of thickness.The characteristics of saliva adsorption on HA surface suggest that the thicker, softer and more hydrated properties for the SMSLS and WS films are likely to afford a stronger lubrication to protect oral surfaces from wear and dehydration. The viscoelasticity of the PS film is probably related to the retention covering the oral cavity.",pubmed,,repository,0,[],Yao,,False,
1437,1451,https://openalex.org/W2504702943,10.1017/cbo9780511777691.007,elastic stress and strain in thin films,book-chapter,2010-11-25,2010,,,118,140,K. N. Tu,,"Thin films are not used as structural parts in electronic devices to carry mechanical loads. Nevertheless, stress or strain does exist commonly in thin films as a result of constraints imposed by their substrates. A thin film and its substrate generally have different thermal expansion coefficients, so stress is produced during temperature excursion in deposition and annealing. Stress in thin films is known to cause serious yield and reliability problems in microelectronic devices. Ni thin film is known to have a high tensile stress deposited by e-gun or by sputtering at room temperature. In epitaxially grown silicon or a silicon-germanium layer, stress can affect the mobility of the carriers, and stress is introduced in devices for the purpose. In this chapter, we shall discuss the nature of biaxial stress in thin films, and the measurement of biaxial stress in thin films using the wafer-bending method. The chemical potential in a stressed solid that affects atomic diffusion and the time-dependent response of a solid to applied stresses in creep or stress-migration will be covered in Chapter 14.",cambridge university press ebooks,,ebook platform,0,"['https://openalex.org/W1534790618', 'https://openalex.org/W1572130436', 'https://openalex.org/W1974726872', 'https://openalex.org/W1993838312', 'https://openalex.org/W2035043262', 'https://openalex.org/W2045394403', 'https://openalex.org/W2052137108', 'https://openalex.org/W2061360173', 'https://openalex.org/W2329336141', 'https://openalex.org/W3021509614', 'https://openalex.org/W4244924614', 'https://openalex.org/W4301269891', 'https://openalex.org/W567061165', 'https://openalex.org/W619701525']",Tu,,False,
1439,1453,https://openalex.org/W2316800125,10.1380/jsssj.32.287,structures and properties of hair surface,article,2011-01-01,2011,32,5,287,293,Shigeto Inoue,Cuticle (hair),"18-Methyleicosanoic acid (18-MEA) is an unusual branched-chain fatty acid that is covalently bounded, possibly via a thioesteroresterlinkage, to the cuticle surface of hairfiber s. It is also known that the lipid layermakes the hairsur face hydrophobic and acts as a boundary lubricant to decrease friction resistance. 18-MEA can be easily removed; however, underalkaline conditions such as in the presence of hairbleach orper manent waving, the hairsur face becomes hydrophilic and the friction increases. The absence of 18-MEA may influence the sensory perception of hair, making it feel dried or hard to finger/comb through. We also found that exposure to ultraviolet (UV) radiation affects 18-MEA on hair surface using Time of Flight Secondary Ion Mass Spectrometry (TOF-SIMS). We therefore think it is important to study the damage to boundary lipids caused by the external stimuli in daily life. A technology for the deposition of a persistent hydrophobicity to bleached hair surfaces using 18-MEA is reviewed. It was found that the combination of 18-MEA with specific cationic surfactants system makes the bleached hair surface hydrophobic, and its hydrophobicity is maintained even after shampooing. Characterization of adsorbed layers on a mica surface was performed using Atomic Force Microscopy (AFM). The results revealed that system formed an uniform layer with high wear resistance.",hyomen kagaku,"['0388-5321', '1881-4743']",journal,0,"['https://openalex.org/W1978684960', 'https://openalex.org/W2020097312', 'https://openalex.org/W2066371336', 'https://openalex.org/W2067903045', 'https://openalex.org/W2076650770', 'https://openalex.org/W2077247206', 'https://openalex.org/W2093625965', 'https://openalex.org/W2129380840', 'https://openalex.org/W2130568129']",Inoue,,False,
1441,1455,https://openalex.org/W1487279440,10.5075/epfl-thesis-5147,ion beam deposition and stm analysis of macromolecules on solid surfaces in uhv,article,2011-01-01,2011,,,,,Nicha Thontasen,"Sublimation, Ultra-high vacuum, Molecular beam, Deposition, Vacuum deposition","Organic and biological macromolecules have attracted great interest within nanotechnology research due to properties that can be useful in future devices. Interesting functionalities such as optical activity, host-guest binding and molecular recognition are based on effects at the single molecular level. To study the properties and functions of molecules at submolecular scale, an atomically defined environment with low contamination is of great advantage. This can for instance be provided on a clean surface in ultrahigh vacuum (UHV), where surface sensitive analytical techniques and advanced nanostructure fabrication can be applied. Atoms and small organic molecules are easily transferred to a surface in vacuum by thermal sublimation. Many large, functional molecules, however, are nonvolatile and disintegrate at an elevated temperature, which hinders their application and investigation within the UHV environment. To explore the properties of nonvolatile molecules adsorbed at surface as well as the nanostructure fabricated from such molecules, electrospray ion beam deposition (ES-IBD), a technique capable of transferring nonvolatile molecules intact to surfaces in UHV, and in situ scanning tunneling microscopy (STM) are combined. A home-built ES-IBD setup allows molecular beam deposition with an unprecedented level of control: the ion beam composition is monitored by time-of-flight mass spectrometry (TOF-MS) prior to the deposition, molecular flux and coverage controlled via the ion beam current and the beam energy can be measured and adjusted. The modified surfaces are characterized in situ by STM, which reveals structural and electronic properties with submolecular resolution. Moreover, ex situ analysis by atomic force microscopy (AFM) allows to access meso-scale structural formation. In addition, Laser Desorption Ionization (LDI), Matrix-Assisted Laser Desorption Ionization (MALDI) and Secondary Ion Mass Spectrometry (SIMS) are performed to check the chemical composition and purity of the adsorbed materials. This work first introduces the principles of our experiments and reviews of the literature on molecular ion beam deposition. In the following, the experimental method is characterized in detail using Rhodamine 6G, an organic dye, as a model system. It is shown that homogeneous layers of adsorbed, intact molecules are formed on the surface and single molecule adsorbates are observed by STM. An investigation by SIMS and LDI reveals that the kinetic energy of the molecular ions upon collision with the surface determines whether intact or fragment ions are deposited. Molecular layer growth was studied using cluster ion beams of the nonvolatile surfactant SDS, resulting in an arrangement of the molecules typical for surfactants in a head-to-head and tail-to-tail manner based on the structural motive. Crystalline structures are observed by AFM resembling inverted bilayer-membranes formed on graphite and SiOx surfaces. A similar structural feature revealed by STM is a flat-laying double row of the molecules on Cu(100) surface showing the robustness of the structural motive. The properties of single molecular functional systems are studied on two types of large functional molecules: macrocycle complexes and proteins. Macrocyclic host-guest complexes of the three cations: Na+, Cs+ and H+ trapped in the cavity of dibenzo-24-crown-8 (DB24C8) are formed in the electrospray solutions and transferred intact to the surface. Characterization by STM and density functional theory calculations shows the structure of the complexes with the alkali ion present in the cavity. The shape of the complex at the surface is also determined. Cytochrome c, an electron transfer protein is deposited on surfaces in UHV as an ion beam of high or low charge-state. STM reveals unfolded strands with distinguishable submolecular structural features after the deposition of high charge states. When low charge states are deposited, two significantly different structures are observed. Folded proteins appear as globular features of 2-3 nm diameter, while unfolded proteins are imaged as at strands. On Au(111) the unfolded strands fold into compact two-dimensional patches. Additionally, the variation in kinetic energy upon deposition and elevated surface temperature are also studied regarding the change in conformation of the adsorbed proteins. The results of this thesis open up new opportunities for the creation of functional nanostructures on surfaces. Both the preparation of layers and thin films as well as the controlled immobilization of single functional molecules were demonstrated with ES-IBD and characterized at submolecular resolution in situ by STM. A great variety of nonvolatile substances from small to large functional molecules with different binding motives like covalent, complex coordination or hydrogen bonds, is compatible with ESI and thus can be used as building blocks to construct new materials in a well-controlled manner.",,,,0,"['https://openalex.org/W1480392653', 'https://openalex.org/W1570166438', 'https://openalex.org/W1575472067', 'https://openalex.org/W1965379340', 'https://openalex.org/W1966120159', 'https://openalex.org/W1966545431', 'https://openalex.org/W1970471856', 'https://openalex.org/W1973238993', 'https://openalex.org/W1974732006', 'https://openalex.org/W1974830441', 'https://openalex.org/W1976293250', 'https://openalex.org/W1976472498', 'https://openalex.org/W1976634541', 'https://openalex.org/W1977520563', 'https://openalex.org/W1979387140', 'https://openalex.org/W1979841825', 'https://openalex.org/W1980770266', 'https://openalex.org/W1981368803', 'https://openalex.org/W1983382833', 'https://openalex.org/W1983468193', 'https://openalex.org/W1983534198', 'https://openalex.org/W1986304425', 'https://openalex.org/W1987278962', 'https://openalex.org/W1990375274', 'https://openalex.org/W1991078253', 'https://openalex.org/W1992028304', 'https://openalex.org/W1993683761', 'https://openalex.org/W2001453071', 'https://openalex.org/W2004728577', 'https://openalex.org/W2007682098', 'https://openalex.org/W2014935324', 'https://openalex.org/W2015517515', 'https://openalex.org/W2018871138', 'https://openalex.org/W2020995345', 'https://openalex.org/W2023586133', 'https://openalex.org/W2023790301', 'https://openalex.org/W2028494081', 'https://openalex.org/W2031253761', 'https://openalex.org/W2031999503', 'https://openalex.org/W2032194486', 'https://openalex.org/W2033353357', 'https://openalex.org/W2035875342', 'https://openalex.org/W2036588504', 'https://openalex.org/W2036961716', 'https://openalex.org/W2037537680', 'https://openalex.org/W2037849444', 'https://openalex.org/W2040141270', 'https://openalex.org/W2040306273', 'https://openalex.org/W2041308180', 'https://openalex.org/W2045288781', 'https://openalex.org/W2046509440', 'https://openalex.org/W2047205370', 'https://openalex.org/W2051468558', 'https://openalex.org/W2053585782', 'https://openalex.org/W2054210380', 'https://openalex.org/W2057184922', 'https://openalex.org/W2057527679', 'https://openalex.org/W2060530160', 'https://openalex.org/W2062551574', 'https://openalex.org/W2064135911', 'https://openalex.org/W2066329637', 'https://openalex.org/W2073292063', 'https://openalex.org/W2075184570', 'https://openalex.org/W2079949507', 'https://openalex.org/W2082241773', 'https://openalex.org/W2082604185', 'https://openalex.org/W2083919021', 'https://openalex.org/W2084698431', 'https://openalex.org/W2086189020', 'https://openalex.org/W2086456243', 'https://openalex.org/W2087858825', 'https://openalex.org/W2088468158', 'https://openalex.org/W2089181479', 'https://openalex.org/W2093175130', 'https://openalex.org/W2095031489', 'https://openalex.org/W2095050532', 'https://openalex.org/W2100537163', 'https://openalex.org/W2103080623', 'https://openalex.org/W2103658005', 'https://openalex.org/W2104040005', 'https://openalex.org/W2109159330', 'https://openalex.org/W2112779665', 'https://openalex.org/W2114899912', 'https://openalex.org/W2127570561', 'https://openalex.org/W2136776121', 'https://openalex.org/W2142224432', 'https://openalex.org/W2144098316', 'https://openalex.org/W2147592303', 'https://openalex.org/W2151381963', 'https://openalex.org/W2156436431', 'https://openalex.org/W2161574105', 'https://openalex.org/W2170164986', 'https://openalex.org/W2462929784', 'https://openalex.org/W2951210176', 'https://openalex.org/W2953100043', 'https://openalex.org/W3022980979', 'https://openalex.org/W3150248096']",Thontasen,,False,
1446,1460,https://openalex.org/W2307894719,10.6344/ntue.2010.00242,金屬緩衝層對鐵鉑薄膜在矽(100)面上的結構與磁性之研究,article,2010-01-01,2010,,,1,82,楊仙美,Deposition,"The structural and magnetic properties of Fe-Pt films on Si(100) with a 40 nm Al buffer layer were investigated by metallurgical microscope, atomic force microscope (AFM), scanning electron microscope(SEM), energy dispersive X-ray fluorescence (EDXRF), vibrating sample magnetometer (VSM), and magneto-optical Kerr effect (MOKE). The Al buffer layer was deposited onto the Si(100) substrate by sputter deposition method, after which we electrodeposited thin FexPt1-x films onto the top. At the beginning of this research, we made a series of tests about how to get a flat thin FexPt1-x film by electrodeposition. It took a lot of time for us to finger out. The constitute of the electrolyte (30 ml) were 0.1 M FeSO4(aq), x M H2PtCl6(aq), and 0.5 M H3BO3(aq). The pH values of the electrolyte did not change before and after electrodeposition, this implies that the production of H2 was less significant during the electrodeposition in our research. A systematical study was made to investigate the influences of the depositing current (I), depositing time (t), and total charge (Qt) on the composition, nucleation, and magnetism of the thin iron-platinum film. The physical mechanism is discussed in this thesis. This research is helpful for us to understand the physical properties of the electrodeposited Fe-Pt/ 40 nm Al/Si(100) system.",,,,0,[],楊仙美,,False,
1450,1464,https://openalex.org/W2167736746,10.1166/jap.2013.1057,effects of thermal processing on transparent conducting oxides tco used in optoelectronic devices,article,2013-06-01,2013,2,2,85,89,Zakia Fekkai,"Indium tin oxide, Transparent conducting film, Pulsed Laser Deposition","Due to its high electrical conductivity and high transparency in the visible light wavelength range, transparent conductive oxide thin films are able to be used as semiconductor materials on electronic devices. Among these films/materials, zinc oxides (ZnO), indium oxides (In2O3) and tin oxide thin films (SnO2) which are particularly attractive due to their optical, electrical and mechanical properties. In this investigation, the metal oxide films were prepared by pulsed laser deposition technique (PLD) using the same deposition parameters. The electrical, structural, and optical properties of these films were examined. The resistivity of the films were calculated based on the sheet resistance Rs measured by the standard four-point probe technique at room temperature. Concerning the structural properties, all films presented uniform, dense and smooth surface. The films were annealed for 1 hour at different temperatures (200-600 °C) in an argon atmosphere. Annealing greatly decreased the resistivity of the films. Atomic Force microscopy (AFM) measurements revealed an increase in surface roughness of the annealed films with temperature. Improvement to the crystallinity was observed from the double layers (SnO2)/(ZnO) annealed at 300-400 °C and above with a slight decrease in the optical transmittance. The transmittance of these films was measured in the spectrum range 200-2,000 nm using a spectrophotomer. High transmittance above (85%) in the visible region was exhibited by the films annealed at 400 °C and above. A lower resistivity and better spectra selectivity is a measurement of the quality and potential use of indium/tin oxides onto intrinsic zinc oxide deposited on cleaned glass substrates, for the application as transparent electrodes of electronic devices such as solar cells and organic light- emitting diodes.",journal of advanced physics,"['2168-1996', '2168-2003']",journal,0,"['https://openalex.org/W1977725608', 'https://openalex.org/W1989285870', 'https://openalex.org/W2000081620', 'https://openalex.org/W2005125160', 'https://openalex.org/W2008810037', 'https://openalex.org/W2032895266', 'https://openalex.org/W2035347610', 'https://openalex.org/W2036170093', 'https://openalex.org/W2052302093', 'https://openalex.org/W2059111531', 'https://openalex.org/W2063173196', 'https://openalex.org/W2071110672', 'https://openalex.org/W2072684294', 'https://openalex.org/W2083223400', 'https://openalex.org/W2091285955', 'https://openalex.org/W2130948069', 'https://openalex.org/W2165762656']",Fekkai,,False,
1457,1471,https://openalex.org/W1933677577,10.6100/ir733148,plasma in wound healing,article,2012-01-01,2012,,,,,RS Roxana Silvia Tipa,,"Plasmas, due to their electrical and chemical properties, release in the invironment a unique of charged species, energetic photons and active radicals. Plasmas have a miriad of applications. To mention just a few, plasmas are being used in the semiconductors industry, atomic layer deposition, plasma ion immersion implantation, eching, deposition of nano-structured layers, surface cleaning, gas cleaning, water cleaning, and other environmental technologies. When we think of biological surface processing, the largest added value was brought by the so called cold atmospheric plasmas. For biological applications, the temperature of the plasma should be maintained as low as possible so the biological structrures are not affected. The electrons in the discharge have a temperature of a few eV, but the gas can remain at room temperature or slightly above. Recent advances in cold atmospheric plasmas pushed the technology in such a way that it can be used for biomedical applications. Those plasmas are able to emit amounts of active species in such a way that they stimulate cell growth and wound healing, the emited radiation does not generate visible damage to the DNA, and they are operational at human body temperatures. Compared with low pressure plasmas, the design of such cold atmospheric plasma devices should enhance heat losses and reduce the applied power. A reduction in the heat losses can be achieved by using a reduction of plasma surface to volume ratio, while a low operating power can be achieved by reducing the operating voltage (lowest breakdown voltage for helium and argon). Plasmas operating in air require high breakdown voltages. In our experiments, we used two plasna devices: the plasma needle and the kINPen. The plasma needle is a device operating at 13.56 MHz. The device is using helium as feed gas with a ?ow rate of 0.5-2 l/min. The power input ranges from 10 mW to several Watts. The plasma needle generates a micro-plasma (0.1-2 mm glow size). In the 10-300 mW regime the gas temperature is about the same as the body temperature, above 1 W it can increase to 1000C and more. The plasma needle has been used for experiments on living cells, bacterial inactivation and skin. The intended applications are: wound healing, and the stimulation of cell proliferation. The glow can be applied directly to the tissues without causing any damage or discomfort. The second plasma source that we used was the kINPen 09, produced by the INP Greifswald, Germany. The device consists of a hand-held unit for the generation of a plasma jet at atmospheric pressure, a power supply, and a gas supply unit. In the centre of a quartz capillary (inner diameter 1.6 mm) a pin-type electrode (1 mm diameter) is mounted. In the continuous working mode, a high frequency (HF) voltage (1.1MHz, 2-6 kVpp) is coupled to the pin-type electrode. The plasma is generated from the top of the centred electrode and expands to the surrounding air outside the nozzle. The kINPen can be operated in helium, argon and compressed air. Several cell lines have been exposed to the effects of cold atmospheric plasma. We used 3T3 cells, human dermal ?broblasts (HDF), Cho K1, HeLa cells and keratynocytes. In the case of 3T3 cells, the plasma needle resulted in a higher proliferation rate (reduction of the doubling time with 40 %) and a faster wound healing. Best results were obtained when the duration of the treatment was 10 -15 seconds, when a complete wound model healed in 3 days compared with 7 days for the control. No visible DNA damage was observed. Application of the helium-operated kINPen resulted in a still higher proliferation rate compared with the control, but less signi?cant compared with the plasma needle. The effect is partly due to the high electric ?elds present in the plasma needle: the electrical ?elds are lower in the kINPen. Keratinocytes did not show such a high growth rate enhancement. HeLa cancer cells proved to be very sensitive to plasma treatment: they die readily after even a brief exposure to the plasma medium. Treatment of burned skin with the Plasma Needle results in a faster outgrowth in terms of the number of nuclei per outgrown micrometer, but not in a correspondingly larger outgrowth length. The Plasma needle results in effects which are larger than for the kINPen, which in turn is more effective than the control (untreated). The enhancement of growth rates of ?broblasts was also observed in static electrical ?elds, without plasma. In 3T3 ?broblast cell cultures, we have observed a threshold value of about 2.04 kV/m when measured in the air (around 1 V/cm in the liquid). Electrical ?elds below this threshold do not modify the cell growth rate at all. Electrical ?elds above this value do cause a remarkable increase in growth rate of about a factor 2. At the threshold value, longer exposures seem to result in inhibition of the growth. For electrical ?eld values above 4.7 kV/m, this inhibition is not observed: the growth rate increase is maintained over many days. This remarkable effect has been observed in 3T3 cells only. CHO-K1 cells, keratinocytes and bacteria do not seem to react at all to electrical ?eld exposure. In the case of bacteria, experiments had been performed on Pseudomonas Aeruginosa and Staphilococcus Aureus. When the plasma needle was used, with helium as feeding gas, no effects of the plasma treatment were observed compared with the control. A comparison between helium, argon and compressed air plasmas was performed using the kINPen. Helium plasmas are not very ef?cient: even after 5 minutes of treatment a lot of CFU’s were still present on the plate. Promising results were obtained for argon, and the best results were obtained in compressed air plasmas. The basic difference between these three plasmas is the chemistry. Electrical ?elds and ion bombardment are comparable for these conditions, but the chemical composition of the cocktail that arrives at the surface of the bacteria is very different. Compressed air plasmas produce a very reactive of Reactive Oxygen Species (ROS) and Reactive Nitrogen Species (RON) like nitrogen monoxide, nitrogen dioxide, ozone, hydroxyl radicals, etc. In plasmas in helium or argon, these species are created in the air entrained in the plasma jet, which is, of course, less productive then a direct plasma in air. The results suggest that the composition and thickness of the outer cell membrane play an important role in the process of plasma based bacteria inactivation. Gram positive bacteria (S. Aureus) seem to be more sensitive to plasma treat-ment than gram negative bacteria (P. Aeruginosa). Different mechanisms have been proposed in the literature to explain different sensitivity of different bacterias against plasma treatment. The of reactive species produced by the plasma (NOx, H2O2, OH radicals, ozone, UV etc) triggers the breaching of the membrane. Apparently, the thick lipopolysacharide outer membrane of gram negative bac¬teria is a better shield to reactive plasma species than the thinner peptidoglycans membrane of gram positive bacteria. All these results clearly suggest that plasma treatment offers perspectives for wound healing: bacteria can be killed or inactivated, cancer cells die, but ?broblasts are stimulated in their proliferation. Eventhough the results are promising, and clinical tests around the world indicate an enormous potential, the toxicity on longer terms still need to be addressed further before the technique can really be sent into the market.",,,,0,[],Tipa,,False,
1460,1474,https://openalex.org/W2037976321,10.1109/plasma.2012.6383671,ptfe and c 3 f 6  deposition on the aisi 1050 stainless steel for lubrication by rf plasma,article,2012-07-01,2012,,,2P,115,"Erdoğan Teke, Hatice Varol, Ferhat Bozduman, Ali Güleç, Lütfi Öksüz, Sorin Manolache, H. Erdem Çamurlu, Cahit Kurbanoğlu","Abrasion (mechanical), Deposition","In this study, on surface of heat treated AISI 1050 stainless steel was coated in RF vacuum plasma system with different plasma parameters (treatment time, type of gas, power, pressure, electrode distance). First stainless steel surfaces were coated by plasma grafting of sprayed polytetrafluoroethylene (PTFE) using by Argon and Helyum plasma. In the other process, thin layer was deposited by hexafluoropropene (C <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">3</sub> F <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">6</sub> ) plasma on the stainless steel surface. After the deposition, surface morphology was analysed by Scaning electron microscope (SEM), Energy-dispersive X-ray spectroscopy (EDS), Atomic force microscope (AFM). Abrasion of samples was tested. As a result of abrasion test the C <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">3</sub> F <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">6</sub> plasma processes more effective than PTFE coating. Optical emission spectrum (OES) and current-voltage measurements were used for plasma characterization.",,,,0,[],Teke,,False,
1463,1477,https://openalex.org/W2270240453,10.6844/ncku.2012.00196,新型高性能3d奈米柱狀結構pin二極體甲烷(ch4)感測器研製,article,2012-01-01,2012,,,1,125,王厚入,Nanorod,"The Pd/MOX/HfO2 p-i-n diodes on Si substrate were developed for methane gas (CH4) sensing applications. Firstly, the p(100) Si substrates were etched by AgNO3 mixed HF solution to form nanorod structure. Then the intrinsic layer HfO2 film was deposited on the Si nanorods with radio frequency sputtering system, and followed by deposition of various metal oxide such as WO3、SnO2、ZnO as sensing elements. The sensing element was examined using XRD、AFM and SEM, respectively for crystallinity, surface roughness and morphology. Finally, Pd metal was deposited thermally on the top as the catalyst and electrode contact to complete the device. We optimized the CH4 gas sensor performances through the following studies :(1) using different intrinsic layer materials such as p/n、HfO2、SiO2、TiO2 , (2) to deposit HfO2 film with varying O2/Ar flow ratio, (3) comparing the 3D nanorod structure to the conventional 2D thin film p/n diode one , and(4) use of different metal oxides such as WO3、SnO2、ZnO as sensing element. Experimental results show the intrinsic layer of hafnium oxide with oxygen atomic ratio of 5/1 is best dielectric for reduction of off leakage current. Besides, the 3D p-i-n nanostructure enhances the sensitivity of the sensor, from 498.5% of the conventional 2D thin film type to 1652%. In addition, under 200 oC, 3V reverse bias and 100ppm methane ambient, the WO3 sensing element can attain the highest sensitivity of 152.9%, which is more than 85.5% and 21.9% for SnO2 and ZnO, respectively. Furthermore, the WO3 has the fast response time of 20 sec and the highest selectivity compared with hydrogen and carbon dioxide gases. In this work, under 200 oC and 100ppm ambient, the developed 3D nanorod p-i-n CH4 sensor has the best performance of 152.9% and 20 sec, respectively for sensitivity and response time. The performances are better than that of 18% and 52.2 sec for the reported Pt/ZnO/Zn MSM Schottky diode under same conditions.",,,,0,[],王厚入,,False,
1466,1480,https://openalex.org/W70630419,10.5075/epfl-thesis-5365,material study of micromachined thin film solid oxide fuel cells,article,2012-01-01,2012,,,,,Yan Yan,Ohmic contact,"Miniaturized, low temperature Solid Oxide Fuel Cells (SOFCs) that operate below 600 °C are promising for supplying electrical power to portable devices. Thin electrolyte membranes of less than one micrometer thickness have been shown to yield reasonable power densities. It remains, however, challenging to produce membranes with a high performance over a long time. While ohmic losses in the electrolyte can be reduced by reducing its thickness, polarization losses in cathode and anode layers are more difficult to get under control. It is generally found the oxygen reduction reactions (ORR) on the cathode are limiting the performance. The goal of this thesis is to realize the membrane fabrication based on silicon micromachining technology and improve the performance of micro-SOFC devices by studying the relevant properties of the materials in positive electrode-electrolyte-negative electrode (PEN) elements of generic cell configuration. Yttria-stabilized zirconia (YSZ) is the most favored material for the electrolyte in devices of all scales. It potentially meets the requirements for micro-SOFC's as the YSZ film thickness can be scaled down to optimal thickness, even though the membrane becomes very fragile. In this work, sputter deposition was used for YSZ thin films. This process leads to a considerable residual stress that is not compatible with thermal misfit strain, but must be assigned to defects created during sputter deposition or cool down in the sputter chamber. This stress can be a major factor to destabilize the membrane during operation. Indeed, a thermal post processing treatment was necessary for achieving YSZ films with thermal mismatch stress only. We thus studied the impact of deposition conditions and evaluated the impact on film microstructure and morphology, electronic conductivity and mechanical stress. The stress evolution with temperature demonstrates that the residual stress strongly correlated with oxygen gas pressure during deposition and cool down. The compressive stress of as-deposited YSZ films was relaxed by cooling in oxygen atmosphere. The excessive compressive stress is irreversibly removed by annealing at 600°C in air. The relaxation sets in at about 400°C. This phenomenon could be explained by the mobility of additional oxygen vacancies in the edge dislocation core. Therefore, excessive stress could be avoided by tuning deposition conditions and post-treatment. Durable electrolyte membranes were obtained by such processes. Moreover, PEN operation revealed a high concentration of electrochemically active sites on their surface. Since the polarization loss on the cathode is a key issue in cell performance limitation, we studied the simplest geometry with a defined, circular TPB line and a strong catalytic material like platinum as cathode metal in combination with 200 µm diameter electrolyte membranes obtained by silicon micromachining. The anode function was provided by a ceria doped gadolinia (CGO) layer, which is known to be electrically conductive at the reducing fuel gas atmosphere (one atmosphere of 25 % H2/ 75 % Ar). To our knowledge, we were the first to measure directly the current and power density per TPB length. An open circuit voltage of 0.93 V and an ionic current density per length of TPB of 1.24 mAm-1 were measured at 450°C at maximal power. Considering literature values for oxygen diffusion activation on Pt, the active zone supplying atomic oxygen to the triple phase boundary was calculated to be 22 nm wide at most. The active zone of metal is critical for designing and optimizing the microstructure of the composite electrodes with electronic and ionic conducting phases. Nano-porous Pt films thus look as ideal candidates for cathode layers. However, Pt films showed a strong dewetting on YSZ surfaces. We studied the possibility to stabilize a porous Pt structure within a composite film in order to obtain a temperature stable and high catalysis metal/ ionic conductor composite. The investigated materials cover combinations of (Pt, IrO2, Ni)-(YSZ, CGO). Nano-structured electrode films with metal nano-phases and amorphous/nano-crystalline oxide phases were designed and fabricated using a multi-source sputtering system. Metal formation and the presence of nano-phases in an amorphous oxide phase were confirmed by x-ray diffraction and transmission electron microscopy, respectively. The nano-structured composite electrodes showed improved electrochemical performance in oxygen reduction because of the presence of the metal nano-phases leading to longer TPB lines as compared to pure Pt electrodes. However, upon heating, segregation of metal phase in the composite was observed. Pt based composites in addition have shown strong compressive stresses, which promote recrystallization for stress release even more. It has been found that the microstructure and the amount of the metal phase are critical to conductivity. The segregation of IrO2 in the composite was also observed in the IrO2-YSZ and IrO2-CGO composite thin films. IrO2 based composites showed clearly less dewetting phenomena than Pt based composites. The Pt versions integrated onto electrolyte membranes showed all a too small in-plane conductivity to be efficient as PEN cathodes. The cells with a Pt-YSZ composite cathode layer covering the complete YSZ/CGO membrane showed that the cell peak power density was increased by a factor of 5 to 5 mWcm-2 as compared to the ring shaped Pt electrode at the border of the membrane. The open circuit voltage dropped to 0.68 V at 450°C, most likely by increased leakage either through the PEN structure, or through a path outside of the cell. Even though the Pt-YSZ composite film reveals improvements, it cannot be exploited as a good cathode to achieve a sufficient TPB lines due to Pt grains re-crystallization leading to a loss of electrical connectivity. The tested composite cathode layers were thus inadequate to contact the complete membrane area, leading to a too large area specific resistance (ASR) in the interior of the cell.",,,,0,[],Yan,,False,
